Id,Title,Price,Square,District,City,Date
1547258,"Cho thuê trọ Đặng Thùy Trâm, Bình Thanh, xây mới có điều hòa, từ 4tr.",4 Triệu/tháng ,30m²,Bình Thạnh,Hồ Chí Minh,"
24/03/2020 "
1546067,Tôi Cho Thuê Phòng Trọ Giá Rẻ Công Nhân Ngay Các Khu Công Nghiệp,1.2 Triệu/tháng ,13m²,Bình Tân,Hồ Chí Minh,"
21/03/2020 "
1545525,Cho Thuê Nhà Trọ 296 Nguyễn Văn Linh Q7 TP.HCM,3 Triệu/tháng , 20m²,Quận 7,Hồ Chí Minh,"
20/03/2020 "
1300039,"Cho thuê phòng để ở tại 65/3/7 Trần Văn Dư, P.13, Q.Tân Bình, DT: 14m2, giá 1,7 tr/ tháng",2 Triệu/tháng ,16m²,Tân Bình,Hồ Chí Minh,"
20/03/2020 "
1545153,"Cho thuê phòng CC và 2 MT tầng trệt kinh doanh, mới xây ở Bình Thạnh",5 Triệu/tháng ,15m²,Bình Thạnh,Hồ Chí Minh,"
19/03/2020 "
1543725,KTX cho thuê mặt tiền Điện Biên Phủ Phường 17,0.7 Triệu/tháng ,34m²,Bình Thạnh,Hồ Chí Minh,"
17/03/2020 "
1544018,"Chính chủ cần cho thuê phòng đẹp, giá rẻ tại Phạm Ngũ Lão, Q.1.",3.5 Triệu/tháng ,20m²,Quận 1,Hồ Chí Minh,"
17/03/2020 "
1541863,Phòng trọ 16m2 đẹp giá tốt giờ tự do huyện Nhà Bè,2.5 Triệu/tháng ,16m²,Nhà Bè,Hồ Chí Minh,"
12/03/2020 "
1541451,"Cho thuê Kí túc xá trọn gói giá rẻ, p.13. quận 10",0.8 Triệu/tháng ,25m²,Quận 10,Hồ Chí Minh,"
11/03/2020 "
1541373,"Cho Thuê Phòng Trọ Quận Bình Tân Giá Rẻ, An Ninh",1.7 Triệu/tháng ,15m²,Bình Tân,Hồ Chí Minh,"
11/03/2020 "
1540905,Cho thuê phòng trọ 16m2 giá tốt huyện Nhà Bè,2.5 Triệu/tháng ,16m²,Nhà Bè,Hồ Chí Minh,"
10/03/2020 "
1540861,"Phòng siêu tiện nghi. Ngay CV Hoàng Văn Thụ, Tân Bình. An ninh 24/24 ,giá chỉ từ 3,5tr/ tháng",3.5 Triệu/tháng ,18m²,Tân Bình,Hồ Chí Minh,"
10/03/2020 "
1540376,"Cho thuê căn hộ khép kín, đủ đồ, vị trí trung tâm EverRich 3, Quận 7, an ninh 24/7. LH Ms Vân 0988836998",3.5 Triệu/tháng ,30m²,Quận 7,Hồ Chí Minh,"
09/03/2020 "
1539514,"Cần cho thuê phòng mới xã Xuân Thới Sơn, Hóc Môn, 26m2 có gác,1.4tr/th",1.4 Triệu/tháng ,26m²,Hóc Môn,Hồ Chí Minh,"
06/03/2020 "
1536743,Cho thuê trọ Bình Chánh ngay chợ Đường Thới Hòa,2 Triệu/tháng ,24m²,Bình Chánh,Hồ Chí Minh,"
29/02/2020 "
1460624,Phòng trọ đầy đủ nội thất Quận 7 - gần Phú Mỹ Hưng (mới 100%),5.5 Triệu/tháng ,40m²,Quận 7,Hồ Chí Minh,"
28/02/2020 "
1535282,"Bình Thạnh - Cho thuê phòng đẹp Sát Q1 giá 4,5 triệu có ban công, an ninh, dân trí cao.",4.5 Triệu/tháng ,35m²,Bình Thạnh,Hồ Chí Minh,"
26/02/2020 "
1535284,"Tân Bình - Cho thuê nguyên lầu, mặt tiền nhìn xuống đường nội bộ, nhà mới xây đẹp, lầu có 2 phòng.",5 Triệu/tháng ,40m²,Tân Bình,Hồ Chí Minh,"
26/02/2020 "
1535601,"Căn Hộ 30m2 Hoàng Hoa Thám Bình Thạnh, Full nội thất, sạch sẽ thoáng mát",6.3 Triệu/tháng ,30m²,Bình Thạnh,Hồ Chí Minh,"
26/02/2020 "
1535412,"Cho thuê nhà full nội thất ,Tân Kỳ Tân Quý, Q. Bình Tân, giá siêu rẻ",2.2 Triệu/tháng ,20m²,Bình Tân,Hồ Chí Minh,"
26/02/2020 "
1534235,"Cho thuê phòng đẹp như căn hộ mini ở 168 Phạm Ngũ Lão, p7, Gò Vấp",5.5 Triệu/tháng ,40m²,Gò Vấp,Hồ Chí Minh,"
24/02/2020 "
1534514,"Cho thuê phòng mới đường Dương Bá Trạc, Q8, tiện giao thông, giá rẻ",2.5 Triệu/tháng ,24m²,Quận 8,Hồ Chí Minh,"
24/02/2020 "
1534423,Cho thuê phòng trọ 30m2 Bà Điểm Hóc Môn (2.5triệu/tháng),2.5 Triệu/tháng ,30m²,Hóc Môn,Hồ Chí Minh,"
24/02/2020 "
1534006,Cho thuê phòng trọ quận Bình Tân Tp.HCM giá phải chăng,3 Triệu/tháng ,20m²,Bình Tân,Hồ Chí Minh,"
22/02/2020 "
1533772,"Cho thuê phòng trọ 30m tại xã Bình Hưng, H. Bình Chánh",2 Triệu/tháng ,30m²,Bình Chánh,Hồ Chí Minh,"
22/02/2020 "
1533247,Cho thuê căn hộ mini quận bình thạnh 30m2,5 Triệu/tháng ,30m²,Bình Thạnh,Hồ Chí Minh,"
21/02/2020 "
1533591,"Cho thuê căn hộ 20m2, full nội thất ngay 72/6 Nhất Chi Mai - Tân Bình",4.5 Triệu/tháng ,20m²,Tân Bình,Hồ Chí Minh,"
21/02/2020 "
1533392,"Chính chủ cần cho thuê phòng dt 20m2, giá rẻ tại Tân Phú, Tp HCM.",2.5 Triệu/tháng ,20m²,Tân Phú,Hồ Chí Minh,"
21/02/2020 "
1532693,Phòng Cho thuê giá rẻ đường cách mạng tháng 8,4 Triệu/tháng ,45m²,Tân Bình,Hồ Chí Minh,"
19/02/2020 "
1531769,Phòng cho thuê giá công sở Đường CÁCH MẠNG THÁNG 8,4 Triệu/tháng ,45m²,Tân Bình,Hồ Chí Minh,"
17/02/2020 "
1531772,"Phòng quận 1, 30m2, vị trí trung tâm, cạnh công viên Lê Văn Tám",7 Triệu/tháng ,30m²,Quận 1,Hồ Chí Minh,"
17/02/2020 "
1531574,Cho nữ thuê phòng -cho nữ ở ghép quận 10 tphcm,1 Triệu/tháng ,15m²,Quận 10,Hồ Chí Minh,"
17/02/2020 "
1531303,Cho thuê phòng Q6 TPHCM 14-21m2 gần vòng xoay Phú lâm,2.2 Triệu/tháng ,21m²,Quận 6,Hồ Chí Minh,"
16/02/2020 "
1530967,"Cho thuê CHDV 35m2, có gác, full nội thất ngay Etown Tân Bình",8.5 Triệu/tháng ,35m²,Tân Bình,Hồ Chí Minh,"
15/02/2020 "
1531262,Phòng trọ tân bình 1tr8 phòng 18m2 có gác,1.8 Triệu/tháng ,18m²,Tân Bình,Hồ Chí Minh,"
15/02/2020 "
1530653,"Cho thuê căn hộ dịch vụ 2 phòng ngủ, full nội thất, 50m2 ngay Etown Cộng Hoà",8 Triệu/tháng ,50m²,Tân Bình,Hồ Chí Minh,"
14/02/2020 "
1530342,"Cho thuê Nhà trọ Phương Vy mới xây tại 119/40 An Dương Vương, P. An Lạc, Q. Bình Tân",2.5 Triệu/tháng ,22m²,Bình Tân,Hồ Chí Minh,"
13/02/2020 "
1529561,Phòng dịch vụ trang bị nội thất và máy lạnh hẻm đường Võ Văn Ngân,3.5 Triệu/tháng ,15m²,Thủ Đức,Hồ Chí Minh,"
10/02/2020 "
1529259,Cho Nữ Sinh viên / NVVP / NV Siêu thị thuê phòng trọ _ 3 - 4 người.,1.6 Triệu/tháng ,12m²,Bình Tân,Hồ Chí Minh,"
09/02/2020 "
1529276,"Nhà trọ mới xây đường Nguyễn Tư Giản, không chung chủ",3 Triệu/tháng ,25m²,Gò Vấp,Hồ Chí Minh,"
09/02/2020 "
1528674,"Cho thuê phòng trọ cao cấp Q11 trung tâm TP. HCM, giá tốt",3.2 Triệu/tháng ,25m²,Quận 11,Hồ Chí Minh,"
07/02/2020 "
1528679,Cho thuê phòng đúc đẹp quận 3 gần trung tâm,2.8 Triệu/tháng ,20m²,Quận 3,Hồ Chí Minh,"
07/02/2020 "
1528499,"Cho thuê phòng trọ quận 7/30m2-An ninh, yên tĩnh- View cực đã",3.5 Triệu/tháng ,30m²,Quận 7,Hồ Chí Minh,"
06/02/2020 "
1527899,"Cho thuê phòng trọ, căn hộ mini Ngay Lotte Quận 7, ĐH Tôn Đức Thắng, giá 4 - 4.5 tr, LH 0906863066",4 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
05/02/2020 "
1527386,"Cho thuê nhà trọ phường phú thọ hòa, quận tân phú",1.7 Triệu/tháng ,13m²,Tân Phú,Hồ Chí Minh,"
02/02/2020 "
1506252,Cho thuê phòng trọ quận Tân Bình ở đường Đồng Đen 20m2,2.5 Triệu/tháng ,20m²,Tân Bình,Hồ Chí Minh,"
20/01/2020 "
1526431,Cho nam ở ghép phòng sạch sẽ thoáng mát tiện nghi,0.6 Triệu/tháng ,40m²,Quận 2,Hồ Chí Minh,"
14/01/2020 "
1526340,"Cho thuê phòng trọ sạch, thoáng 13m2 quận 10",3 Triệu/tháng ,13m²,Quận 10,Hồ Chí Minh,"
13/01/2020 "
1525433,"Phòng trọ cho thuê đẹp giá họp lý ,quận 7, tphcm",2.5 Triệu/tháng ,8m²,Quận 7,Hồ Chí Minh,"
09/01/2020 "
1525178,Phòng trọ cho thuê quận 7 tphcm gần khu chiếc xuất tân thuận,2.5 Triệu/tháng ,8m²,Quận 7,Hồ Chí Minh,"
08/01/2020 "
1524367,"Cho thuê phòng trọ, giờ giấc tự do 24/24",0.9 Triệu/tháng ,15m²,Tân Bình,Hồ Chí Minh,"
05/01/2020 "
1524391,Cho thuê phòng trọ sinh viên giá rẻ quận 11,2.5 Triệu/tháng ,15m²,Quận 11,Hồ Chí Minh,"
05/01/2020 "
1524400,"Phòng trọ gần sân bay Tân Sơn Nhất, Quận Tân Bình",2.6 Triệu/tháng ,18m²,Tân Bình,Hồ Chí Minh,"
05/01/2020 "
1523793,"Cho thuê phòng nhà thoáng mát, sạch sẽ, gần trường, chợ, nhà đúc, có wifi, chỗ để xe. giá 1,3 triệu.",1.3 Triệu/tháng ,12m²,Tân Bình,Hồ Chí Minh,"
03/01/2020 "
1524088,"Cho thuê phòng mới xây 155/169B Lý Nam Đế, phường 7, quận 11. TPHCM",2.5 Triệu/tháng ,22m²,Quận 11,Hồ Chí Minh,"
03/01/2020 "
1524105,"Cho thuê phòng trọ 16m2 (3 Tháng 2 & Nguyễn Tri Phương, Q10)",2.5 Triệu/tháng ,16m²,Quận 10,Hồ Chí Minh,"
03/01/2020 "
1523725,Cho thuê phòng cao cấp Q Bình Thạnh đầy đủ tiện nghi,8 Triệu/tháng ,25m²,Bình Thạnh,Hồ Chí Minh,"
02/01/2020 "
1523587,"Cho thuê phòng trọ 14 Mê Linh, Bình Thạnh",2.3 Triệu/tháng ,17m²,Bình Thạnh,Hồ Chí Minh,"
02/01/2020 "
1523408,"Cho thuê Phòng Trọ 62 Trần Văn Quang, P.10, Tân Bình, TPHCM",2 Triệu/tháng ,12m²,Tân Bình,Hồ Chí Minh,"
02/01/2020 "
1520751,"Phòng mới đẹp, tiện nghi, thoáng mát ở Nguyễn Xí, Bình Thạnh, giá 5.9tr",5.9 Triệu/tháng ,30m²,Bình Thạnh,Hồ Chí Minh,"
24/12/2019 "
1520542,"Cho thuê phòng cao cấp full nội thất Đường Vũ Tùng, chợ Bà Chiểu, Bình Thạnh",4 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
23/12/2019 "
1520145,"Phòng trọ Quận Tân Bình, gần sân bay Tân Sơn Nhất",2.6 Triệu/tháng ,18m²,Tân Bình,Hồ Chí Minh,"
22/12/2019 "
1520097,"Cho thuê phòng , địa chỉ 449/33/14 đường Lê Quang Định F.5 Bình Thạnh , giá 3000000",3 Triệu/tháng ,15m²,Bình Thạnh,Hồ Chí Minh,"
22/12/2019 "
1519428,"Cho thuê 2 phòng trọ hẻm xe hơi quay đầu, tại 129 đường số 2, Gò Vấp",2 Triệu/tháng ,15m²,Gò Vấp,Hồ Chí Minh,"
20/12/2019 "
1519461,Phòng mới xây ngay TTM GIGAMALL- Phạm Văn Đồng Thủ Đức,4 Triệu/tháng ,32m²,Thủ Đức,Hồ Chí Minh,"
20/12/2019 "
1519496,"Cho thuê phòng đẹp, mới seup 100% tại 12C Đường Cây Keo, Tân Phú",3 Triệu/tháng ,18m²,Tân Phú,Hồ Chí Minh,"
20/12/2019 "
1506245,Cho thuê phòng trọ quận Tân Bình sát trường Đại học Văn Hiến 20m2,2.5 Triệu/tháng ,20m²,Tân Bình,Hồ Chí Minh,"
20/12/2019 "
1518924,"Cho thuê phòng trọ mới xây tại 119/40 An Dương Vương, Phường An Lạc, Quận Bình Tân, TP.HCM",2.5 Triệu/tháng ,22m²,Bình Tân,Hồ Chí Minh,"
19/12/2019 "
1518936,Cần sang hoặc cho thuê khách sạn một trệt ba lầu tại khu vực Tây ba lô,350 Triệu/tháng ,120m²,Quận 1,Hồ Chí Minh,"
19/12/2019 "
1518942,Cần sang GẤP hoặc cho thuê khách sạn một trệt ba lầu tại khu vực Tây ba lô,350 Triệu/tháng ,120m²,Quận 1,Hồ Chí Minh,"
19/12/2019 "
1518237,Phòng Trọ Phạm Văn Bạch 20m2 Gần Sân Bay Phòng Có Máy Lạnh,2.95 Triệu/tháng ,20m²,Tân Bình,Hồ Chí Minh,"
18/12/2019  "
1517695,Cho thuê phòng trọ 2.000.000. Đối diện gigamall thủ đức,2 Triệu/tháng ,12m²,Thủ Đức,Hồ Chí Minh,"
17/12/2019 "
1517272,"Cho thuê phòng ở dịch vụ cao cấp 103/5 Trần Đình Xuân, Q1, chỉ 7tr/th",7 Triệu/tháng ,24m²,Quận 1,Hồ Chí Minh,"
16/12/2019 "
1516091,"Còn 4 phòng kiểu căn hộ mini mới, sạch sẽ ở đường Trịnh Đình Trọng, gần Tân Bình",2.99 Triệu/tháng ,25m²,Tân Phú,Hồ Chí Minh,"
13/12/2019 "
1511716,"Cho nữ thuê phòng full đồ, chung cư Luxgraden, Quận 7, giá 3.8 triệu.",3.8 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
03/12/2019 "
1511895,"Phòng trọ giá rẻ quận 3 ,18m2 tiện tích nội thất đầy đủ",3 Triệu/tháng ,18m²,Quận 3,Hồ Chí Minh,"
03/12/2019 "
1511092,"Cho thuê phòng trọ đẹp giá siêu rẻ, an ninh 100% tại Quận 7.",3.1 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
02/12/2019 "
1511026,"Cho thuêu phòng trọ phường 7 quận 8: 1,5 trđ/tháng",1.5 Triệu/tháng ,10m²,Quận 8,Hồ Chí Minh,"
01/12/2019 "
1510761,Phòng cho thuê Quận 6 TPHCM 14-25m2 gần vòng xoay phú lâm,1 Triệu/tháng ,14m²,Quận 6,Hồ Chí Minh,"
30/11/2019 "
1509894,"Cho thuê phòng trọ nội thất cơ bản, free mọi chi phí",4 Triệu/tháng ,10m²,Quận 4,Hồ Chí Minh,"
28/11/2019 "
1508614,"Cho thuê phòng tại tại nhà trọ Trung Phú, đường Phạm Hữu Lầu , Phú Mỹ , quận 7, giá tốt",2.3 Triệu/tháng ,22m²,Quận 7,Hồ Chí Minh,"
26/11/2019 "
1508694,Phòng cho thuê Quận 6 TPHCM 14m2 gần vòng xoay phú lâm,1 Triệu/tháng ,14m²,Quận 6,Hồ Chí Minh,"
26/11/2019 "
1508198,"Cho thuê phòng trọ chung cư mini giá rẻ - gần quận 11,5,6 , tân bình",2.9 Triệu/tháng ,25m²,Tân Phú,Hồ Chí Minh,"
25/11/2019 "
1508459,"Tìm nam ở ghép Quận 9 (600k/ng, Phòng 1200k)",0.6 Triệu/tháng ,12m²,Quận 9,Hồ Chí Minh,"
25/11/2019 "
1507160,Phòng cho thuê Quận 6 TPHCM 14m2 gần phòng xoay phú lâm,1 Triệu/tháng ,14m²,Quận 6,Hồ Chí Minh,"
22/11/2019 "
1507235,"Chỉ 2.5 triệu/tháng, cho thuê phòng full nội thất, full dịch vụ,vào ở",2.5 Triệu/tháng ,25m²,Bình Thạnh,Hồ Chí Minh,"
22/11/2019 "
1506428,Cho Thuê Phòng Trọ KTX Giá Rẻ Quận 7 Đường Huỳnh Tấn Phát,1.8 Triệu/tháng ,30m²,Quận 7,Hồ Chí Minh,"
20/11/2019 "
1505951,"Cho thuê phòng trọ mới xây 100% tại Nơ Trang Long, P. 13, Q. Bình Thạnh, Tp.HCM",4.5 Triệu/tháng ,24m²,Bình Thạnh,Hồ Chí Minh,"
19/11/2019 "
1504663,"Cho thuê phòng quận 3, Cách Mạng Tháng Tám, phường 11, quận 3",4 Triệu/tháng ,20m²,Quận 3,Hồ Chí Minh,"
15/11/2019 "
1501432,"Cho thuê phòng trọ đẹp, an ninh đường Lê Đức Thọ, Gò Vấp",4 Triệu/tháng ,44m²,Gò Vấp,Hồ Chí Minh,"
07/11/2019 "
1500726,"Phòng đầy đủ tiện nghi, 20m2 giá 4.500.000, ngã tư phú nhuận",4.5 Triệu/tháng ,20m²,Phú Nhuận,Hồ Chí Minh,"
06/11/2019 "
1500744,"Cho thuê phòng trọ sinh viên, địa chỉ 436/75/1A Trần Văn Đang phường 11, quận 3, Tp.HCM, giá 1.5 Triệu đồng.",1.5 Triệu/tháng ,10 m²,Quận 3,Hồ Chí Minh,"
06/11/2019 "
1499928,"Phòng an ninh, gần trung tâm q1, không ngập nước, giờ giấc tự do, hẻm rộng xe hơi",2.3 Triệu/tháng ,11m²,Quận 4,Hồ Chí Minh,"
04/11/2019 "
1465621,"Cho thuê phòng mới đẹp Đào Duy Anh, Phú Nhuận 27m2",5 Triệu/tháng ,27m²,Phú Nhuận,Hồ Chí Minh,"
02/11/2019 "
1498441,ToBee - Coliving Có Dịch vụ cho thuê Box Cao Cấp,2.5 Triệu/tháng ,30m²,Bình Thạnh,Hồ Chí Minh,"
31/10/2019 "
1498107,"Cho thuê phòng trọ 18 m2 giá 2 triệu/ tháng tại 417/69/54 quang trung, phường 10, quận gò vấp",2 Triệu/tháng ,18m²,Gò Vấp,Hồ Chí Minh,"
31/10/2019 "
1498110,Cho Thuê Nhà Đẹp- 2 Phòng Ngủ Đường 8- Bình An,25 Triệu/tháng ,72m²,Quận 2,Hồ Chí Minh,"
31/10/2019 "
1497371,"Cho Thuê Phòng Trọ, Rộng Thoáng Mát, Toilet Riêng, Giờ Giấc Tự Do gần Aeon Tân Phú LH: 0907 639 419",3 Triệu/tháng ,30m²,Bình Tân,Hồ Chí Minh,"
29/10/2019 "
1497506,Cho Nữ thuê phòng 25m2 gần Nguyễn Sơn- Văn Cao- Bình Long,2.6 Triệu/tháng ,25m²,Tân Phú,Hồ Chí Minh,"
29/10/2019 "
1497337,Cho thuê phòng trọ KTX Homestay giá rẻ dài hạn TPHCM,1.5 Triệu/tháng ,30m²,Gò Vấp,Hồ Chí Minh,"
29/10/2019 "
1496977,Cho thuê phòng trọ giá rẻ ngay trung tâm Quận 8 phòng sạch sẽ,3.3 Triệu/tháng ,15m²,Quận 8,Hồ Chí Minh,"
28/10/2019 "
1496673,"Cho nử thuê phòng giá 1,5tr. Phòng sạch đẹp có hành lang",1 Triệu/tháng ,25m²,Quận 12,Hồ Chí Minh,"
27/10/2019 "
1496364,"Cho thuê phòng quận 9 30m2, 2 cửa sổ, có chỗ để xe, 1 wc, có bếp nấu ăn",6 Triệu/tháng ,30m²,Quận 9,Hồ Chí Minh,"
26/10/2019 "
1495888,Nhà Cần Cho Thuê Gấp 5 Phòng- Đường 17- An Phú,27 Triệu/tháng ,100m²,Quận 2,Hồ Chí Minh,"
25/10/2019 "
1495081,Nhà 2 Phòng Ngủ- Đầy Đủ Nội Thất Đường 14- An Phú,23 Triệu/tháng ,80m²,Quận 2,Hồ Chí Minh,"
23/10/2019 "
1495338,"Phòng trọ đường số 44 diện tích 40m2, giá 4tr",4 Triệu/tháng ,30m²,Gò Vấp,Hồ Chí Minh,"
23/10/2019 "
1495091,"Cho thuê phòng trọ 3x3,5m,có gác lững,gần chợ,trường học.",1.02 Triệu/tháng ,10.5m²,Tân Phú,Hồ Chí Minh,"
23/10/2019 "
1495128,Nhà Cần Cho Thuê Đường 20- Bình An- Mọi Ngành Nghề,25 Triệu/tháng ,80m²,Quận 2,Hồ Chí Minh,"
23/10/2019 "
1495224,Nhà Mặt Tiền Cao Đức Lân Làm Văn Phòng Kết Hợp Ở- GIá 32 Triệu,32 Triệu/tháng ,80m²,Quận 2,Hồ Chí Minh,"
23/10/2019 "
1494973,Cho thuê nhà làm văn phòng Đường 2- Thảo Điền,24 Triệu/tháng ,82m²,Quận 2,Hồ Chí Minh,"
23/10/2019 "
1494976,"Cho thuê phòng trọ 25m2 195 đường Tân Sơn, Phường 15, quận Tân Bình, Hồ Chí Minh",0.002 Triệu/tháng ,25m²,Tân Bình,Hồ Chí Minh,"
23/10/2019 "
1495249,Cho Thuê Nhà Làm Văn Phòng- Kinh Doanh Đường 8- Bình An,28 Triệu/tháng ,80m²,Quận 2,Hồ Chí Minh,"
23/10/2019 "
1495261,Nhà Giá Rẻ Có Sẵn Máy Lạnh Khu An Phú An Khánh,25 Triệu/tháng ,80m²,Quận 2,Hồ Chí Minh,"
23/10/2019 "
1493320,Cho thuê căn hộ mini đầy đủ nội thất hiện đại,8 Triệu/tháng ,45m²,Phú Nhuận,Hồ Chí Minh,"
18/10/2019 "
1493124,Cho thuê phòng trọ Hóc Môn diện tích 16 m2 giá 1200000,1.2 Triệu/tháng ,16m²,Hóc Môn,Hồ Chí Minh,"
18/10/2019 "
1492798,Phòng trọ đường Hoàng Hoa Thám Quận Bình Thạnh,4 Triệu/tháng ,36m²,Bình Thạnh,Hồ Chí Minh,"
17/10/2019 "
1493115,Cho thuê phòng trọ nữ ở ghép nữ gò vấp 1300k - 1500k,1.3 Triệu/tháng ,40m²,Gò Vấp,Hồ Chí Minh,"
17/10/2019 "
1492372,Cho sinh viên thuê phòng giá rẻ đối diện RMIT,5 Triệu/tháng ,17m²,Quận 7,Hồ Chí Minh,"
16/10/2019 "
1491972,"Cho thuê Căn hộ full nội thất, 25m2, Phường Tân Quy, Quận 7. Giá 5tr/tháng, LH 0906863066.",5 Triệu/tháng ,25m²,Quận 7,Hồ Chí Minh,"
15/10/2019 "
1490198,Cho thuê nhà Quận Bình Thạnh giá cả hợp lí,3 Triệu/tháng ,26m²,Bình Thạnh,Hồ Chí Minh,"
10/10/2019 "
1489185,Cần cho thuê phòng trọ Quận 5 ( ưu tiên các bạn nữ nhân viên VP hoặc sinh viên ),2.5 Triệu/tháng ,14.4m²,Quận 5,Hồ Chí Minh,"
08/10/2019 "
1478249,Hãy đến với GEN Co - Living Space để trải nghiệm sự đẳng cấp,2 Triệu/tháng ,50m²,Quận 7,Hồ Chí Minh,"
05/10/2019 "
1488262,"Cho thuê phòng trọ cho sinh viên (Nữ),và người đi làm (Nữ), Quận 6",1.2 Triệu/tháng ,11m²,Quận 6,Hồ Chí Minh,"
05/10/2019 "
1488355,"Phòng trọ tại Trần Đình Xu, Quận 1, HCM cho thuê giá rẽ",2.2 Triệu/tháng ,22m²,Quận 1,Hồ Chí Minh,"
05/10/2019 "
1487937,Cho thuê căn hộ Full Nội thất tại đường 3/2 Quận 10,8 Triệu/tháng ,40m²,Quận 10,Hồ Chí Minh,"
04/10/2019 "
1487979,Cho thuê nhà trọ Quận Bình Thạnh phường 11,3 Triệu/tháng ,26m²,Bình Thạnh,Hồ Chí Minh,"
04/10/2019 "
1487751,"Phòng cho thuê miễn phí giặt, dọn phòng Nguyễn Đình Chính, Phú Nhuận",8.5 Triệu/tháng ,40m²,Phú Nhuận,Hồ Chí Minh,"
04/10/2019 "
1487756,"Cho thuê phòng có dịch vụ giặt và dọn phòng miễn phí ở Nguyễn Đình Chính, Phú Nhuận",8.5 Triệu/tháng ,40m²,Phú Nhuận,Hồ Chí Minh,"
04/10/2019 "
1487264,"Cho thuê căn hộ chung cư Giai Việt – Quốc Cường, Diện tích:78m2, giá 12tr/th",12 Triệu/tháng ,78m²,Quận 8,Hồ Chí Minh,"
03/10/2019 "
1487334,"Cần cho thuê phòng ở rộng 12m2, Quận Gò Vấp",1.3 Triệu/tháng ,12m²,Gò Vấp,Hồ Chí Minh,"
03/10/2019 "
1486883,"Cho thuê phòng đường Cộng Hòa, Phường 4, quận Tân Bình, Hồ Chí Minh",3.5 Triệu/tháng ,30m²,Tân Bình,Hồ Chí Minh,"
02/10/2019 "
1486924,Căn hộ Studio cao cấp Sư Vạn Hạnh - Quận 10,7.5 Triệu/tháng ,40m²,Quận 10,Hồ Chí Minh,"
02/10/2019 "
1486927,Cho thuê Studio cao cấp tại Trương Quốc Dung - Phú Nhuận,7 Triệu/tháng ,30m²,Phú Nhuận,Hồ Chí Minh,"
02/10/2019 "
1486929,"Cho Thuê Căn Hộ mini cao cấp tại Phú Nhuận, Full nội thất, ban công thoáng mát",8 Triệu/tháng ,30m²,Phú Nhuận,Hồ Chí Minh,"
02/10/2019 "
1485920,Phòng trọ nữ ở ghép quận Phú Nhuận (2 người) - 2 triệu/1 phòng - khoảng 1.150k/NGƯỜI,1.15 Triệu/tháng ,15m²,Phú Nhuận,Hồ Chí Minh,"
30/09/2019 "
1486033,Cho thuê căn hộ mini Đường Võ Di Ninh - Bình Thạnh,7 Triệu/tháng ,30m²,Bình Thạnh,Hồ Chí Minh,"
30/09/2019 "
1485805,"Phòng sạch sẽ, yên tĩnh tại La Maison de Lumière, Q.7",4.3 Triệu/tháng ,20m²,Quận 7,Hồ Chí Minh,"
29/09/2019 "
1485679,Tìm nữ ở ghép trong nhà nguyên căn ở quận 1,1.5 Triệu/tháng ,150m²,Quận 1,Hồ Chí Minh,"
28/09/2019 "
1484700,"Tìm nữ ở ghép ngay trung tâm gò vấp, phòng đẹp giá tốt",1.2 Triệu/tháng ,20m²,Gò Vấp,Hồ Chí Minh,"
26/09/2019 "
1484467,"Phòng trọ 1,6tr cho nữ thuê bao điện nước .",1.6 Triệu/tháng ,10m²,Quận 7,Hồ Chí Minh,"
25/09/2019 "
1484526,"Phòng cho thuê cao cấp, tự do, tiện nghi đầy đủ dành cho người có đẳng cấp ngay trung tâm gò vấp",3.7 Triệu/tháng ,20m²,Gò Vấp,Hồ Chí Minh,"
25/09/2019 "
1484197,Chi thuê phòng trọ giá rẻ ful nội thất giá rẻ,3.5 Triệu/tháng ,25m²,Tân Bình,Hồ Chí Minh,"
24/09/2019 "
1483563,"Cho thuê phòng đường số 3, quận 7, full nội thất.",5 Triệu/tháng ,30m²,Quận 7,Hồ Chí Minh,"
23/09/2019 "
1483373,Cho thuê phòng cao cấp đầy đủ tiện nghi quận bình thạnh,4 Triệu/tháng ,20m²,Bình Thạnh,Hồ Chí Minh,"
22/09/2019 "
1483385,"Phòng cho thuê giá 2,8 triệu, gần Âu Cơ, Khuông Việt",2.8 Triệu/tháng ,23m²,Tân Phú,Hồ Chí Minh,"
22/09/2019 "
1483170,"Cần cho thuê phòng có WC riêng+Máy lạnh+Thang máy chỉ 4.5tr/th trong KĐT Vạn Phúc, QL13",4.5 Triệu/tháng ,30m²,Thủ Đức,Hồ Chí Minh,"
21/09/2019 "
1482101,Căn hộ cho thuê ở quận 5 full nội thất giá rẻ,7 Triệu/tháng ,30m²,Quận 5,Hồ Chí Minh,"
18/09/2019 "
1482102,Căn hộ 30m2 quận 5 đầy đủ tiện nghi thoáng mát,7 Triệu/tháng ,30m²,Quận 5,Hồ Chí Minh,"
18/09/2019 "
1481538,"Phòng Trọ Cho Thuê 18-24m, Sạch Sẽ, Thoáng Mát, Gần Chợ",3 Triệu/tháng ,18m²,Nhà Bè,Hồ Chí Minh,"
17/09/2019 "
